Site ID,Sample_ID,Taxon,Order,FFG,Count,Life Stage,Comments,Body Length (mm),Dry mass (mg),Subsample,Area Sampled (m^2),Area of Subsample,Biomass (mg/m^2),Biomass (g/m^2),Dry mass regression/value source,as...,Reference,Calories per mg dry mass,as ... (Order),Calories per prey item
LO703_MANIP_SUN,ORSU16EH005,Yoraperla,Plecoptera,SH,78,Larva,,2.7,14.84180692,1,1.125,1.125,13.19271726,0.013192717,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",376.194,Insecta aquatic,5583.398712
LO703_MANIP_SUN,ORSU16EH005,Yoraperla,Plecoptera,SH,78,Larva,,4,41.56338333,1,1.125,1.125,36.94522963,0.03694523,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",376.194,Insecta aquatic,15635.89543
LO703_MANIP_SUN,ORSU16EH005,Yoraperla,Plecoptera,SH,78,Larva,,5.5,95.73350549,1,1.125,1.125,85.09644932,0.085096449,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",376.194,Insecta aquatic,36014.37036
LO703_REF,ORSU16EH006,Yoraperla,Plecoptera,SH,58,Larva,,2.5,9.020901255,0.63,1.125,0.7125,12.66091404,0.012660914,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",279.734,Insecta aquatic,2523.452792
LO703_REF,ORSU16EH006,Yoraperla,Plecoptera,SH,58,Larva,,3.5,21.78238262,0.63,1.125,0.7125,30.57176508,0.030571765,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",279.734,Insecta aquatic,6093.27302
LO703_REF,ORSU16EH006,Yoraperla,Plecoptera,SH,58,Larva,,4.5,42.07885292,0.63,1.125,0.7125,59.05803919,0.059058039,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",279.734,Insecta aquatic,11770.88584
LO703_REF,ORSU16EH006,Yoraperla,Plecoptera,SH,58,Larva,,5.5,71.1864528,0.63,1.125,0.7125,99.91081095,0.099910811,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",279.734,Insecta aquatic,19913.27119
MR404_REF,ORSU16EH009,Yoraperla,Plecoptera,SH,11,Larva,,2,0.953477362,1,1.125,1.125,0.847535433,0.000847535,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",53.053,Insecta aquatic,50.58483451
MR404_REF,ORSU16EH009,Yoraperla,Plecoptera,SH,11,Larva,,3,2.758477749,1,1.125,1.125,2.451980221,0.00245198,0.0141*L^2.62,Talliperla maria,"Benke, A. C. et al. 1999",53.053,Insecta aquatic,146.34552
LO701_MANIP_SHADE,ORSU16EH001,Zapada cinctipes,Plecoptera,SH,1,Larva,,1.2,0.006880567,1,1.125,1.125,0.00611606,6.11606E-06,0.004*L^2.975,Amphinemura spp.,"Benke, A. C. et al. 1999",4.823,Insecta aquatic,0.033184972
MR404_REF,ORSU16EH009,Zapada cinctipes,Plecoptera,SH,19,Larva,,1.5,0.253913088,1,1.125,1.125,0.225700523,0.000225701,0.004*L^2.975,Amphinemura spp.,"Benke, A. C. et al. 1999",91.637,Insecta aquatic,23.26783368
LO703_REF,ORSU16EH006,Zapada columbiana,Plecoptera,SH,1,Larva,,3.4,0.152478907,0.63,1.125,0.7125,0.214005484,0.000214005,0.004*L^2.975,Amphinemura spp.,"Benke, A. C. et al. 1999",4.823,Insecta aquatic,0.735405767
MR404_REF,ORSU16EH009,Zapada columbiana,Plecoptera,SH,1,Larva,,2.2,0.041760671,1,1.125,1.125,0.037120596,3.71206E-05,0.004*L^2.975,Amphinemura spp.,"Benke, A. C. et al. 1999",4.823,Insecta aquatic,0.201411716
LO703_MANIP_SUN,ORSU16EH005,Zapada frigida,Plecoptera,SH,1,Larva,,2.3,0.047665077,1,1.125,1.125,0.042368957,0.000042369,0.004*L^2.975,Amphinemura spp.,"Benke, A. C. et al. 1999",4.823,Insecta aquatic,0.229888669
LO701_MANIP_SHADE,ORSU16EH001,Pristinicola hemphilli,Snail,,4,Unknown,,2.5,1.702,1,1.125,1.125,1.512888889,0.001512889,(0.257*L)-0.217,Lymnaea palustris ?10.5mm,"Eckblad, J.W. 1971",4.056,Basomattophora,6.903312
LO701_REF,ORSU16EH003,Pristinicola hemphilli,Snail,,2,Unknown,,2.5,0.851,1,1.125,1.125,0.756444444,0.000756444,(0.257*L)-0.217,Lymnaea palustris ?10.5mm,"Eckblad, J.W. 1971",2.028,Basomattophora,1.725828
MR404_REF,ORSU16EH009,Pristinicola hemphilli,Snail,,1,Unknown,,2,0.297,1,1.125,1.125,0.264,0.000264,(0.257*L)-0.217,Lymnaea palustris ?10.5mm,"Eckblad, J.W. 1971",1.014,Basomattophora,0.301158
LO701_MANIP_SHADE,ORSU16EH001,Pristinicola hemphilli,Snail- found with juga,,4,Unknown,,1.4,0.5712,1,1.125,1.125,0.507733333,0.000507733,(0.257*L)-0.217,Lymnaea palustris ?10.5mm,"Eckblad, J.W. 1971",4.056,Basomattophora,2.3167872
MR404_MANIP_SUN,ORSU16EH008,Agapetus,Trichoptera,SC,1,Larva,,3,0.058523338,1,1.125,1.125,0.052020745,5.20207E-05,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.999,Trichoptera,0.292558168
LO701_REF,ORSU16EH003,Allocosmoecus partitus,Trichoptera,SH,1,Larva,,20,21.77330537,1,1.125,1.125,19.35404922,0.019354049,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.612,Limnephilidae,100.4184844
LO703_MANIP_SHADE,ORSU16EH004,Amiocentrus aspilus,Trichoptera,CG,4,Larva,,2.5,0.108303882,1,1.125,1.125,0.096270117,9.62701E-05,0.0025*L^2.600,Brachycentrus sp.,"Benke, A. C. et al. 1999",19.996,Trichoptera,2.165644419
MR404_REF,ORSU16EH009,Amiocentrus aspilus,Trichoptera,CG,12,Larva,,1.2,0.048193947,1,1.125,1.125,0.042839064,4.28391E-05,0.0025*L^2.600,Brachycentrus sp.,"Benke, A. C. et al. 1999",59.988,Trichoptera,2.891058484
MR404_REF,ORSU16EH009,Apatania,Trichoptera,SH,1,Larva,,3,0.058523338,1,1.125,1.125,0.052020745,5.20207E-05,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.999,Trichoptera,0.292558168
MR404_REF,ORSU16EH009,Arctopsyche,Trichoptera,CF,3,Larva,,1.5,0.048080962,1,1.125,1.125,0.042738633,4.27386E-05,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",16.158,Hydropsychidae,0.77689218
MR404_REF,ORSU16EH009,Arctopsyche,Trichoptera,CF,3,Larva,,2,0.108342821,1,1.125,1.125,0.09630473,9.63047E-05,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",16.158,Hydropsychidae,1.750603298
MR404_REF,ORSU16EH009,Arctopsyche,Trichoptera,CF,3,Larva,,3,0.340472355,1,1.125,1.125,0.302642093,0.000302642,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",16.158,Hydropsychidae,5.501352305
LO703_REF,ORSU16EH006,Arctopsychinae,Trichoptera,CF,1,Larva,,2.1,0.041449325,0.63,1.125,0.7125,0.058174491,5.81745E-05,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",5.386,Hydropsychidae,0.223246065
MR404_MANIP_SUN,ORSU16EH008,Glossosoma,Trichoptera,SC,1,Larva,,3,0.180982472,1,1.125,1.125,0.160873308,0.000160873,0.0065*L^3.028,Glossosoma nigrior,"Benke, A. C. et al. 1999",4.999,Trichoptera,0.904731378
MR404_REF,ORSU16EH009,Glossosoma,Trichoptera,SC,6,Larva,,1.2,0.067736916,1,1.125,1.125,0.060210592,6.02106E-05,0.0065*L^3.028,Glossosoma nigrior,"Benke, A. C. et al. 1999",29.994,Trichoptera,2.03170106
MR404_REF,ORSU16EH009,Glossosoma,Trichoptera,SC,6,Larva,,2.5,0.625211494,1,1.125,1.125,0.55574355,0.000555744,0.0065*L^3.028,Glossosoma nigrior,"Benke, A. C. et al. 1999",29.994,Trichoptera,18.75259354
MR404_REF,ORSU16EH009,Glossosoma,Trichoptera,SC,6,Larva,,4,2.59479027,1,1.125,1.125,2.30648024,0.00230648,0.0065*L^3.028,Glossosoma nigrior,"Benke, A. C. et al. 1999",29.994,Trichoptera,77.82813936
MR404_MANIP_SHADE,ORSU16EH007,Glossosomatidae,Trichoptera,SC,1,Pupa,,4.5,4.2911,1,1.125,1.125,3.814311111,0.003814311,mean value,Glossosoma spp. pupa,"Meyer, E. 1989",4.999,Trichoptera,21.4512089
MR404_REF,ORSU16EH009,Glossosomatidae,Trichoptera,SC,3,Pupa,,4,12.8733,1,1.125,1.125,11.44293333,0.011442933,mean value,Glossosoma spp. pupa,"Meyer, E. 1989",14.997,Trichoptera,193.0608801
LO701_MANIP_SHADE,ORSU16EH001,Heteroplectron californicum,Trichoptera,SH,1,Larva,,14.2,7.47911845,1,1.125,1.125,6.648105289,0.006648105,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.999,Trichoptera,37.38811313
MR404_MANIP_SUN,ORSU16EH008,Heteroplectron californicum,Trichoptera,SH,1,Larva,,4.5,0.207364218,1,1.125,1.125,0.184323749,0.000184324,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.999,Trichoptera,1.036613727
LO703_MANIP_SHADE,ORSU16EH004,Hydropsyche,Trichoptera,CF,1,Larva,,2.1,0.041449325,1,1.125,1.125,0.036843844,3.68438E-05,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",5.386,Hydropsychidae,0.223246065
LO701_REF,ORSU16EH003,Lepidostoma,Trichoptera,SH,2,Larva,,2.9,0.265185262,1,1.125,1.125,0.235720233,0.00023572,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,2.651322246
LO701_REF,ORSU16EH003,Lepidostoma,Trichoptera,SH,2,Larva,,3.3,0.373422527,1,1.125,1.125,0.331931135,0.000331931,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,3.733478426
LO703_MANIP_SUN,ORSU16EH005,Lepidostoma,Trichoptera,SH,4,Larva,,3.1,0.632854991,1,1.125,1.125,0.56253777,0.000562538,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",19.996,Trichoptera,12.6545684
LO703_REF,ORSU16EH006,Lepidostoma,Trichoptera,SH,2,Larva,,2.5,0.178978214,0.63,1.125,0.7125,0.251197493,0.000251197,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,1.789424183
MR404_MANIP_SUN,ORSU16EH008,Lepidostoma,Trichoptera,SH,1,Larva,,5,0.561304641,1,1.125,1.125,0.498937459,0.000498937,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,2.805961898
MR404_REF,ORSU16EH009,Lepidostoma,Trichoptera,SH,2,Larva,,2,0.099102713,1,1.125,1.125,0.0880913,8.80913E-05,0.0079*L^2.649,Lepidostoma sp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,0.990828929
LO701_MANIP_SUN,ORSU16EH002,Limnephilidae,Trichoptera,SH,2,Larva,,4.1,0.310189008,1,1.125,1.125,0.275723563,0.000275724,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",9.224,Limnephilidae,2.861183414
LO701_REF,ORSU16EH003,Limnephilidae,Trichoptera,SH,1,Larva,,2.3,0.025544748,1,1.125,1.125,0.022706443,2.27064E-05,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.612,~,0.117812378
LO703_MANIP_SUN,ORSU16EH005,Limnephilidae,Trichoptera,SH,1,Larva,,2.2,0.022236659,1,1.125,1.125,0.019765919,1.97659E-05,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.612,Limnephilidae,0.102555472
LO701_MANIP_SHADE,ORSU16EH001,Micrasema,Trichoptera,CG,1,Larva,,2.1,0.108199954,1,1.125,1.125,0.096177737,9.61777E-05,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,0.540891569
LO703_MANIP_SHADE,ORSU16EH004,Micrasema,Trichoptera,CG,2,Larva,,2.5,0.329415471,1,1.125,1.125,0.292813752,0.000292814,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,3.293495875
LO703_MANIP_SUN,ORSU16EH005,Micrasema,Trichoptera,CG,1,Larva,,2.8,0.216435966,1,1.125,1.125,0.192387525,0.000192388,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,1.081963393
LO703_REF,ORSU16EH006,Micrasema,Trichoptera,CG,5,Larva,,2.1,0.540999769,0.63,1.125,0.7125,0.759297921,0.000759298,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,13.52228922
MR404_REF,ORSU16EH009,Micrasema,Trichoptera,CG,7,Larva,,1,0.1267,1,1.125,1.125,0.112622222,0.000112622,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,4.4336131
MR404_REF,ORSU16EH009,Micrasema,Trichoptera,CG,7,Larva,,2,0.673377971,1,1.125,1.125,0.598558196,0.000598558,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,23.56351532
MR404_REF,ORSU16EH009,Micrasema,Trichoptera,CG,7,Larva,,2.5,1.152954147,1,1.125,1.125,1.024848131,0.001024848,0.0181*L^2.410,Micrasema sp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,40.34532447
MR404_REF,ORSU16EH009,Neophylax splendens,Trichoptera,SC,1,Larva,,6,0.508794816,1,1.125,1.125,0.452262059,0.000452262,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",4.999,Trichoptera,2.543465283
MR404_REF,ORSU16EH009,Oligophlebodes,Trichoptera,CG,5,Larva,,1.2,0.016777462,1,1.125,1.125,0.0149133,1.49133E-05,(-6.266)+3.12*lnL,Trichoptera,"Smock, L.A. 1980",24.995,Trichoptera,0.419352666
LO701_REF,ORSU16EH003,Parapsyche,Trichoptera,CF,1,Larva,,7.8,1.685952498,1,1.125,1.125,1.498624443,0.001498624,0.0051*L^2.824,Hydropsyche spp.,"Benke, A. C. et al. 1999",5.386,Hydropsychidae,9.080540153
MR404_REF,ORSU16EH009,Polycentropodidae,Trichoptera,P,1,Larva,,12,6.219689279,1,1.125,1.125,5.528612692,0.005528613,(-5.627)+3.00*lnL,Polycentropus sp.,"Smock, L.A. 1980",4.999,Trichoptera,31.09222671
LO701_REF,ORSU16EH003,Polycentropus,Trichoptera,P,1,Larva,,9.1,1.899293634,1,1.125,1.125,1.688261008,0.001688261,0.0071*L^2.531,Polycentropus sp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,9.494568878
LO701_MANIP_SHADE,ORSU16EH001,Rhyacophila,Trichoptera,P,1,Pupa,,6.8,9.437,1,1.125,1.125,8.388444444,0.008388444,mean value,Hydropsyche pupae,"Meyer, E. 1989",4.999,Trichoptera,47.175563
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila,Trichoptera,P,1,Pupa,,9.1,9.437,1,1.125,1.125,8.388444444,0.008388444,mean value,Hydropsyche pupae,"Meyer, E. 1989",4.999,Trichoptera,47.175563
LO701_REF,ORSU16EH003,Rhyacophila,Trichoptera,P,2,Pupa,,9.4,18.874,1,1.125,1.125,16.77688889,0.016776889,mean value,Hydropsyche pupae,"Meyer, E. 1989",9.998,Trichoptera,188.702252
MR404_MANIP_SUN,ORSU16EH008,Rhyacophila,Trichoptera,P,1,Pupa,,7,9.437,1,1.125,1.125,8.388444444,0.008388444,mean value,Hydropsyche pupae,"Meyer, E. 1989",4.999,Trichoptera,47.175563
MR404_REF,ORSU16EH009,Rhyacophila Angelita Gr.,Trichoptera,P,1,Larva,,6,0.842267989,1,1.125,1.125,0.748682657,0.000748683,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,4.210497679
MR404_MANIP_SUN,ORSU16EH008,Rhyacophila arnaudi,Trichoptera,P,1,Larva,,3.5,0.221270718,1,1.125,1.125,0.196685083,0.000196685,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,1.106132318
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila atrata complex,Trichoptera,P,1,Larva,,3,0.150971825,1,1.125,1.125,0.134197178,0.000134197,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,0.754708155
LO701_MANIP_SHADE,ORSU16EH001,Rhyacophila Betteni Gr.,Trichoptera,P,5,Larva,,3.8,1.356652185,1,1.125,1.125,1.205913053,0.001205913,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,33.90952136
LO701_MANIP_SHADE,ORSU16EH001,Rhyacophila Betteni Gr.,Trichoptera,P,5,Larva,,6.6,5.334259742,1,1.125,1.125,4.741564215,0.004741564,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,133.3298223
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila Betteni Gr.,Trichoptera,P,2,Larva,,5.2,1.181281717,1,1.125,1.125,1.050028193,0.001050028,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,11.81045461
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila Betteni Gr.,Trichoptera,P,2,Larva,,8.1,3.545749392,1,1.125,1.125,3.151777237,0.003151777,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,35.45040242
LO701_REF,ORSU16EH003,Rhyacophila Betteni Gr.,Trichoptera,P,7,Larva,,7,8.641246099,1,1.125,1.125,7.681107644,0.007681108,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,302.3831248
LO701_REF,ORSU16EH003,Rhyacophila Betteni Gr.,Trichoptera,P,7,Larva,,13.3,42.45074381,1,1.125,1.125,37.7339945,0.037733994,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,1485.478878
LO701_REF,ORSU16EH003,Rhyacophila Betteni Gr.,Trichoptera,P,7,Larva,,16.2,69.23576109,1,1.125,1.125,61.54289875,0.061542899,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",34.993,Trichoptera,2422.766988
LO703_MANIP_SHADE,ORSU16EH004,Rhyacophila Betteni Gr.,Trichoptera,P,5,Larva,,6.2,4.568110376,1,1.125,1.125,4.060542556,0.004060543,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,114.1799188
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila Betteni Gr.,Trichoptera,P,4,Larva,,5.5,2.715155179,1,1.125,1.125,2.41347127,0.002413471,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",19.996,Trichoptera,54.29224297
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila Betteni Gr.,Trichoptera,P,4,Larva,,13.5,25.1723019,1,1.125,1.125,22.37537947,0.022375379,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",19.996,Trichoptera,503.3453488
LO703_REF,ORSU16EH006,Rhyacophila Betteni Gr.,Trichoptera,P,17,Larva,,4,5.238330485,0.63,1.125,0.7125,7.352042786,0.007352043,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",84.983,Trichoptera,445.1690396
LO703_REF,ORSU16EH006,Rhyacophila Betteni Gr.,Trichoptera,P,17,Larva,,8,29.22451306,0.63,1.125,0.7125,41.01686044,0.04101686,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",84.983,Trichoptera,2483.586794
LO703_REF,ORSU16EH006,Rhyacophila Betteni Gr.,Trichoptera,P,17,Larva,,18,218.3533849,0.63,1.125,0.7125,306.4608911,0.306460891,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",84.983,Trichoptera,18556.32571
MR404_MANIP_SUN,ORSU16EH008,Rhyacophila Betteni Gr.,Trichoptera,P,1,Larva,,14.5,7.513250002,1,1.125,1.125,6.678444446,0.006678444,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,37.55873676
MR404_REF,ORSU16EH009,Rhyacophila Betteni Gr.,Trichoptera,P,1,Larva,,4.5,0.412669364,1,1.125,1.125,0.366817212,0.000366817,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,2.062934151
MR404_REF,ORSU16EH009,Rhyacophila blarina,Trichoptera,P,5,Larva,,2,0.276159246,1,1.125,1.125,0.245474885,0.000245475,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,6.902600352
MR404_REF,ORSU16EH009,Rhyacophila blarina,Trichoptera,P,5,Larva,,5,2.679481789,1,1.125,1.125,2.38176159,0.002381762,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",24.995,Trichoptera,66.97364731
LO703_MANIP_SHADE,ORSU16EH004,Rhyacophila Brunnea/Vemna Gr.,Trichoptera,P,2,Larva,,3.4,0.411844153,1,1.125,1.125,0.366083692,0.000366084,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,4.117617841
LO703_REF,ORSU16EH006,Rhyacophila Brunnea/Vemna Gr.,Trichoptera,P,3,Larva,,6,2.526803968,0.63,1.125,0.7125,3.546391534,0.003546392,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",14.997,Trichoptera,37.89447911
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila narvae,Trichoptera,P,10,Larva,,3.3,1.912272438,1,1.125,1.125,1.699797723,0.001699798,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",49.99,Trichoptera,95.59449917
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila narvae,Trichoptera,P,10,Larva,,7,12.34463728,1,1.125,1.125,10.97301092,0.010973011,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",49.99,Trichoptera,617.1084179
LO701_REF,ORSU16EH003,Rhyacophila narvae,Trichoptera,P,11,Larva,,6.2,10.04984283,1,1.125,1.125,8.933193627,0.008933194,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",54.989,Trichoptera,552.6308072
LO703_MANIP_SHADE,ORSU16EH004,Rhyacophila narvae,Trichoptera,P,3,Larva,,5.4,1.945776589,1,1.125,1.125,1.72957919,0.001729579,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",14.997,Trichoptera,29.1808115
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila narvae,Trichoptera,P,6,Larva,,7.5,8.788978017,1,1.125,1.125,7.812424904,0.007812425,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",29.994,Trichoptera,263.6166066
MR404_REF,ORSU16EH009,Rhyacophila narvae,Trichoptera,P,2,Larva,,5,1.071792716,1,1.125,1.125,0.952704636,0.000952705,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,10.71578357
MR404_REF,ORSU16EH009,Rhyacophila narvae,Trichoptera,P,2,Larva,,6,1.684535979,1,1.125,1.125,1.497365315,0.001497365,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",9.998,Trichoptera,16.84199072
LO701_MANIP_SUN,ORSU16EH002,Rhyacophila Vagrita Gr.,Trichoptera,P,1,Larva,,6.6,1.066851948,1,1.125,1.125,0.948312843,0.000948313,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,5.33319289
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila Vagrita Gr.,Trichoptera,P,3,Larva,,5.5,2.036366384,1,1.125,1.125,1.810103452,0.001810103,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",14.997,Trichoptera,30.53938667
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila Vagrita Gr.,Trichoptera,P,3,Larva,,7,3.703391185,1,1.125,1.125,3.291903276,0.003291903,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",14.997,Trichoptera,55.53975761
LO703_MANIP_SUN,ORSU16EH005,Rhyacophila Verrula Gr.,Trichoptera,P,1,Larva,,12.5,5.199625044,1,1.125,1.125,4.621888928,0.004621889,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,25.99292559
MR404_REF,ORSU16EH009,Rhyacophila Verrula Gr.,Trichoptera,P,1,Larva,,14,6.887041866,1,1.125,1.125,6.121814992,0.006121815,0.0099*L^2.480,Rhyacophila spp.,"Benke, A. C. et al. 1999",4.999,Trichoptera,34.42832229
LO701_REF,ORSU16EH003,Polycelis,Tricladida,P,2,Unknown,,3.4,0.510808108,1,1.125,1.125,0.454051652,0.000454052,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",8.602,Aquatic microconsumers,4.393971343
LO703_MANIP_SUN,ORSU16EH005,Polycelis,Tricladida,P,2,Unknown,,2.2,0.227852077,1,1.125,1.125,0.20253518,0.000202535,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",8.602,Aquatic microconsumers,1.959983566
LO703_MANIP_SUN,ORSU16EH005,Polycelis,Tricladida,P,2,Unknown,,3.7,0.597530706,1,1.125,1.125,0.531138405,0.000531138,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",8.602,Aquatic microconsumers,5.139959131
LO703_REF,ORSU16EH006,Polycelis,Tricladida,P,3,Unknown,,3,0.607495068,0.63,1.125,0.7125,0.852624657,0.000852625,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",12.903,Aquatic microconsumers,7.838508858
LO703_REF,ORSU16EH006,Polycelis,Tricladida,P,3,Unknown,,4.5,1.288558073,0.63,1.125,0.7125,1.808502559,0.001808503,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",12.903,Aquatic microconsumers,16.62626482
MR404_MANIP_SHADE,ORSU16EH007,Polycelis,Tricladida,P,1,Unknown,,5,0.522203776,1,1.125,1.125,0.464181134,0.000464181,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",4.301,Aquatic microconsumers,2.245998441
MR404_REF,ORSU16EH009,Polycelis,Tricladida,P,4,Unknown,,2,0.381874143,1,1.125,1.125,0.339443683,0.000339444,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",17.204,Aquatic microconsumers,6.569762752
MR404_REF,ORSU16EH009,Polycelis,Tricladida,P,4,Unknown,,3.5,1.078038607,1,1.125,1.125,0.95825654,0.000958257,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",17.204,Aquatic microconsumers,18.5465762
MR404_REF,ORSU16EH009,Polycelis,Tricladida,P,4,Unknown,,4,1.380957713,1,1.125,1.125,1.227517967,0.001227518,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",17.204,Aquatic microconsumers,23.75799649
MR404_REF,ORSU16EH009,Polycelis,Tricladida,P,4,Unknown,,4.5,1.718077431,1,1.125,1.125,1.527179939,0.00152718,(-3.6344)+1.8545*lnL,Polycelis sp.,"Meyer, E. 1989",17.204,Aquatic microconsumers,29.55780412
